,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
20601,0,1,2,3,4,0,3,5,0,1.8134357488541752e-05,1.4605643734657203,100.0,0.01458750937716844,1.0,simulated,simulated,simulated,3
18765,0,1,2,1,3,2,3,4,5,1.8132609570731262e-05,1.367217931127509,100.0,0.013654046701704139,1.0,simulated,simulated,simulated,3
8557,0,1,2,0,1,1,0,3,1,1.8132034989126744e-05,0.9054957763762973,100.0,0.009036825728773627,1.0000000000000004,simulated,simulated,simulated,5
7850,0,1,2,3,1,2,3,3,2,1.8131729747405956e-05,1.2894413706215664,100.0,0.012876281976468038,1.0000000000000004,simulated,simulated,simulated,5
17537,0,1,2,0,3,0,0,4,4,1.813000399852882e-05,1.0387092075692417,100.0,0.010368962071693667,0.9999999999999994,simulated,simulated,simulated,5
15886,0,1,2,3,0,3,0,4,1,1.812995901118164e-05,1.2383982093601913,100.0,0.01236585213459051,1.0,simulated,simulated,simulated,4
16316,0,1,2,3,4,3,4,1,0,1.812961630176524e-05,1.4582549076057683,100.0,0.014564419459755697,1.0,simulated,simulated,simulated,4
16092,0,1,2,3,1,4,3,1,0,1.8129402688193963e-05,1.3303558045330985,100.0,0.013285428642642571,1.0000000000000004,simulated,simulated,simulated,4
16681,0,1,2,1,3,0,4,0,2,1.8129354358409344e-05,1.2929044937455398,100.0,0.012910915583096769,1.0000000000000009,simulated,simulated,simulated,3
15610,0,1,2,0,0,2,1,3,4,1.8128888505275498e-05,0.981276709367082,100.0,0.009794638205165325,0.9999999999999997,simulated,simulated,simulated,4
14694,0,1,2,3,4,2,2,4,4,1.8128165734099255e-05,1.501020691751701,100.0,0.01499207875178269,0.9999999999999996,simulated,simulated,simulated,5
15598,0,1,1,2,3,4,1,1,2,1.8127107436871626e-05,1.3213874972362745,100.0,0.013195747864925653,1.0,simulated,simulated,simulated,5
14714,0,1,2,2,3,1,4,0,4,1.81267990080336e-05,1.4086438588798251,100.0,0.014068311789789997,0.9999999999999991,simulated,simulated,simulated,3
3766,0,1,1,2,3,2,0,3,1,1.8126260992845644e-05,1.2450682819584455,100.0,0.01243255655859139,0.9999999999999996,simulated,simulated,simulated,5
16233,0,1,2,3,1,4,3,3,1,1.812529246891792e-05,1.3323836791781585,100.0,0.013305711499312447,1.0,simulated,simulated,simulated,5
13416,0,1,2,3,4,1,1,0,0,1.812471595319387e-05,1.381884105060515,100.0,0.013800716334651736,1.0000000000000004,simulated,simulated,simulated,3
11479,0,1,2,1,2,3,4,0,1,1.812464599382224e-05,1.2792979655097905,100.0,0.012774855009103863,1.0,simulated,simulated,simulated,2
19138,0,1,2,3,1,4,1,3,5,1.8124484811199437e-05,1.369651165859818,100.0,0.013678387173786761,1.0,simulated,simulated,simulated,3
17823,0,1,1,2,0,3,0,1,4,1.8123447347306865e-05,1.130972598392967,100.0,0.011291602536582145,0.9999999999999994,simulated,simulated,simulated,4
14717,0,1,2,3,4,1,3,3,1,1.812250117860792e-05,1.4001789856913198,100.0,0.01398366735573437,1.0000000000000009,simulated,simulated,simulated,4
17456,0,1,2,3,4,1,1,4,0,1.8122488086413924e-05,1.4262094573619721,100.0,0.014243972085533088,1.0,simulated,simulated,simulated,3
13400,0,0,1,2,2,3,0,4,3,1.8122289381139467e-05,1.0317471830679388,100.0,0.010299349541298028,1.0,simulated,simulated,simulated,5
12999,0,1,2,0,3,3,0,0,4,1.812121722877258e-05,0.9984636612210067,100.0,0.009966515394981074,1.0,simulated,simulated,simulated,5
20777,0,1,0,2,3,4,1,5,6,1.8121132000281648e-05,1.4227765071787455,100.0,0.014209643939786954,1.0000000000000004,simulated,simulated,simulated,3
18872,0,1,2,2,3,4,4,4,5,1.8121068833920617e-05,1.491126575730069,100.0,0.014893144688466548,1.0,simulated,simulated,simulated,3
20363,0,1,0,2,3,4,0,5,4,1.8121034083717902e-05,1.3347038629140895,100.0,0.013328917595056958,0.9999999999999996,simulated,simulated,simulated,5
12232,0,1,2,3,0,1,0,0,4,1.812004814460977e-05,1.171851981145272,100.0,0.01170039976330789,1.0,simulated,simulated,simulated,5
15113,0,1,2,3,1,2,2,4,3,1.8119926851634105e-05,1.4135859812935287,100.0,0.014117739886083433,1.0000000000000004,simulated,simulated,simulated,3
17676,0,0,1,2,3,4,4,4,2,1.8119526525417484e-05,1.2638054787030297,100.0,0.01261993526050466,1.0,simulated,simulated,simulated,3
5225,0,0,1,2,2,2,3,1,0,1.8119242194192253e-05,1.0894305336377275,100.0,0.010876186094182862,1.0,simulated,simulated,simulated,4
12070,0,1,2,0,3,2,2,4,2,1.8118007355072407e-05,1.1905695556618616,100.0,0.011887577549263324,1.0,simulated,simulated,simulated,5
14287,0,1,2,3,0,1,2,2,4,1.8117838576525713e-05,1.3233251521541471,100.0,0.013215133682964725,1.0,simulated,simulated,simulated,3
13886,0,1,2,3,4,1,2,0,4,1.8117310039311718e-05,1.4572595629890497,100.0,0.014554478319850966,0.9999999999999996,simulated,simulated,simulated,2
9665,0,1,1,2,3,3,2,1,1,1.8117009263463046e-05,1.284915575162671,100.0,0.012831038742363028,1.0000000000000004,simulated,simulated,simulated,3
16573,0,1,1,2,3,4,4,2,3,1.8115058294077002e-05,1.4538916873108152,100.0,0.014520801814813855,1.0,simulated,simulated,simulated,3
15473,0,0,1,2,3,4,0,0,4,1.8114973462157735e-05,1.0652660312457103,100.0,0.010634545338994725,0.9999999999999994,simulated,simulated,simulated,4
14518,0,1,1,2,3,4,3,1,2,1.81149689075788e-05,1.3971639249366388,100.0,0.013953524280458589,1.0,simulated,simulated,simulated,4
9972,0,1,1,2,3,1,1,1,1,1.811339796486955e-05,1.2276502828265092,100.0,0.012258389430300004,1.0,simulated,simulated,simulated,6
11822,0,1,2,3,1,0,2,4,1,1.8111930870201576e-05,1.3876960582131561,100.0,0.01385884865126114,1.0000000000000004,simulated,simulated,simulated,3
6812,0,1,2,2,2,1,3,1,3,1.8111377112717264e-05,1.265072493080746,100.0,0.012632613553694523,1.0,simulated,simulated,simulated,5
4541,0,1,0,2,1,1,3,1,1,1.8110889005606978e-05,1.2189512904020916,100.0,0.01217140201501509,1.0000000000000004,simulated,simulated,simulated,5
16958,0,1,1,1,2,3,4,4,1,1.810915503375199e-05,1.2319201994168627,100.0,0.012301092839134655,0.9999999999999994,simulated,simulated,simulated,5
16102,0,1,2,3,4,4,4,0,1,1.8107506873921153e-05,1.4504165401402593,100.0,0.014486057894528453,1.0,simulated,simulated,simulated,3
13690,0,1,1,2,3,3,1,0,4,1.8106816859653208e-05,1.3009930401650944,100.0,0.012991823584791071,1.0,simulated,simulated,simulated,3
6544,0,1,2,0,2,2,0,3,2,1.810609400487717e-05,0.9682933676724089,100.0,0.009664827582718992,1.0000000000000007,simulated,simulated,simulated,4
15807,0,1,2,2,3,3,4,0,2,1.810608424812621e-05,1.4155654245607099,100.0,0.014137548161358753,1.0,simulated,simulated,simulated,4
20112,0,1,2,2,0,2,3,4,5,1.8104863801049476e-05,1.3385239253648717,100.0,0.013367134389847449,1.0,simulated,simulated,simulated,4
6171,0,1,2,0,2,2,0,3,1,1.8104545796204796e-05,0.9680789921042628,100.0,0.009662685375246205,0.9999999999999997,simulated,simulated,simulated,5
19030,0,1,2,3,4,5,2,3,4,1.8103992375673172e-05,1.547787764254487,100.0,0.015459773650168977,1.0000000000000009,simulated,simulated,simulated,2
17290,0,1,2,3,0,2,1,2,4,1.810381752687107e-05,1.304096381831903,100.0,0.013022860000791938,1.0,simulated,simulated,simulated,3
11452,0,1,2,0,2,1,0,3,4,1.8103336816510662e-05,1.0017185974010607,100.0,0.009999082637193877,0.9999999999999997,simulated,simulated,simulated,3
4448,0,1,2,3,3,2,0,3,0,1.8103151264048378e-05,1.217416426620624,100.0,0.012156061114941972,0.9999999999999994,simulated,simulated,simulated,6
14892,0,1,2,1,2,3,4,0,0,1.8103083777587514e-05,1.2773799464175764,100.0,0.012755696380397957,1.0,simulated,simulated,simulated,3
16564,0,1,2,3,3,1,3,4,1,1.810287709846925e-05,1.3243770876563186,100.0,0.013225667999464497,1.0000000000000004,simulated,simulated,simulated,4
16636,0,0,1,2,0,3,3,4,4,1.81024594978485e-05,1.1349936760942752,100.0,0.011331834301444682,1.0000000000000004,simulated,simulated,simulated,5
11763,0,1,1,2,3,4,1,0,1,1.8101809473591857e-05,1.3096052092201211,100.0,0.0130779502827274,1.0000000000000004,simulated,simulated,simulated,5
10737,0,1,1,2,1,2,0,1,3,1.809995238399864e-05,1.0937094903418374,100.0,0.010918994951034156,1.0000000000000007,simulated,simulated,simulated,6
7440,0,1,2,3,1,1,3,1,2,1.8099373332525204e-05,1.265819150421104,100.0,0.012640092130878295,1.0000000000000004,simulated,simulated,simulated,5
17184,0,1,2,3,4,4,1,3,0,1.8096680193924186e-05,1.4290452281622281,100.0,0.014272355601428137,1.0000000000000004,simulated,simulated,simulated,3
11219,0,0,1,2,3,4,4,0,4,1.809603466984555e-05,1.2260445813858287,100.0,0.012242349779188222,1.0000000000000004,simulated,simulated,simulated,6
6241,0,1,2,0,3,2,3,1,1,1.8095287607877708e-05,1.1269103915228422,100.0,0.011251008627620325,1.0000000000000004,simulated,simulated,simulated,4
12891,0,1,2,3,0,0,0,4,2,1.8094221916120645e-05,1.2224976515029662,100.0,0.01220688229311332,1.0000000000000004,simulated,simulated,simulated,4
11632,0,1,2,3,1,0,3,4,2,1.809331157742733e-05,1.341395958274517,100.0,0.013395866271167522,1.0000000000000004,simulated,simulated,simulated,4
6280,0,1,2,3,1,2,1,0,1,1.8089842425572655e-05,1.254506651027466,100.0,0.012526976667848869,1.0,simulated,simulated,simulated,4
20040,0,1,2,3,0,1,3,4,5,1.808964845784189e-05,1.3383476490672948,100.0,0.013365386842214886,1.0,simulated,simulated,simulated,3
8031,0,1,2,3,0,2,0,1,0,1.8088449367237303e-05,1.172508288413089,100.0,0.011706994434763434,0.9999999999999994,simulated,simulated,simulated,4
10988,0,1,2,3,3,0,0,2,2,1.8087996831228637e-05,1.2220875285659296,100.0,0.012202787288827848,1.0000000000000004,simulated,simulated,simulated,5
9599,0,1,2,3,3,3,1,1,0,1.8086991541377273e-05,1.2485652115591788,100.0,0.01246756512405019,1.0000000000000004,simulated,simulated,simulated,5
14011,0,1,0,2,0,3,4,1,3,1.8086365175529195e-05,1.269769466207973,100.0,0.01267960829690398,1.0,simulated,simulated,simulated,5
18218,0,1,0,2,3,1,4,2,5,1.8085132722056585e-05,1.4149186098622044,100.0,0.014131100965899767,0.9999999999999996,simulated,simulated,simulated,3
6830,0,0,1,2,1,1,3,2,1,1.808481846543586e-05,1.1457714234731458,100.0,0.011439629416265801,1.0000000000000004,simulated,simulated,simulated,5
18421,0,1,2,3,2,4,2,4,5,1.808452373630587e-05,1.4937692746830318,100.0,0.014919608223093793,1.0,simulated,simulated,simulated,2
15713,0,1,0,2,0,0,3,4,4,1.808399510783154e-05,1.246927716100947,100.0,0.01245119316590142,1.0000000000000004,simulated,simulated,simulated,4
13062,0,1,2,3,1,1,3,0,4,1.8083767789445204e-05,1.2836112585154078,100.0,0.012818028817364413,1.0,simulated,simulated,simulated,5
14325,0,1,2,0,3,4,1,3,4,1.808352856547124e-05,1.1707468991892285,100.0,0.011689385463326594,0.9999999999999994,simulated,simulated,simulated,3
12412,0,1,2,2,2,3,4,2,1,1.8083437270721703e-05,1.3150082959369795,100.0,0.013131999522098854,1.0000000000000004,simulated,simulated,simulated,4
14368,0,0,1,0,2,3,4,0,3,1.8083220423514845e-05,0.8707730191799989,100.0,0.008689646971376254,1.0000000000000004,simulated,simulated,simulated,5
19225,0,1,0,2,0,2,3,4,5,1.808292034466419e-05,1.2925377276510015,100.0,0.012907294356165132,1.0,simulated,simulated,simulated,3
12797,0,1,1,2,3,1,1,4,0,1.8082459011692364e-05,1.3211839459084127,100.0,0.013193757000072215,1.0,simulated,simulated,simulated,4
7669,0,1,2,1,0,2,3,3,1,1.8081702869210403e-05,1.1700569215985817,100.0,0.011682487513116386,1.0,simulated,simulated,simulated,4
4708,0,1,2,0,3,1,3,3,2,1.8081586650176007e-05,1.120818916600851,100.0,0.011190107579358115,1.0,simulated,simulated,simulated,5
17400,0,1,2,0,1,3,3,0,4,1.8080498525030464e-05,1.0902497775927396,100.0,0.010884417277402145,1.0000000000000007,simulated,simulated,simulated,3
18677,0,1,2,2,3,4,0,5,4,1.8080420544297482e-05,1.388323070196778,100.0,0.013865150281423261,1.0,simulated,simulated,simulated,4
15549,0,1,2,3,1,4,3,2,3,1.808029391692223e-05,1.3646903226194131,100.0,0.013628822932276989,1.0,simulated,simulated,simulated,5
16567,0,1,2,3,3,4,2,0,4,1.8079633070211543e-05,1.392064318258595,100.0,0.013902563549515518,0.9999999999999996,simulated,simulated,simulated,4
10875,0,1,1,2,3,3,3,3,1,1.807928688846161e-05,1.3348102004411553,100.0,0.013330022717522871,1.0,simulated,simulated,simulated,5
4872,0,1,1,0,0,2,3,0,2,1.8078331937565473e-05,0.909295795777825,100.0,0.009074879625840465,1.0000000000000004,simulated,simulated,simulated,5
16054,0,1,2,3,4,2,2,4,1,1.8076924515497694e-05,1.4959493677310634,100.0,0.014941416752794916,0.9999999999999992,simulated,simulated,simulated,4
16298,0,1,0,2,2,1,3,4,2,1.8075720900734282e-05,1.3076565322254752,100.0,0.013058489601353798,1.0000000000000004,simulated,simulated,simulated,4
12970,0,1,2,3,4,3,3,1,2,1.8074658916455988e-05,1.4112903841836821,100.0,0.014094829182920146,1.0000000000000004,simulated,simulated,simulated,4
12338,0,1,2,3,4,3,2,1,4,1.8074372807319605e-05,1.4768264400070823,100.0,0.014750190027263283,0.9999999999999996,simulated,simulated,simulated,4
15679,0,1,2,3,0,4,4,2,0,1.807275066356695e-05,1.4048812529840125,100.0,0.014030739779176338,0.9999999999999996,simulated,simulated,simulated,2
9718,0,1,1,0,2,3,3,3,0,1.8072728540374783e-05,1.087471103531628,100.0,0.010856638306775685,1.0,simulated,simulated,simulated,5
12721,0,1,0,2,3,3,0,4,4,1.8071454439327894e-05,1.2812095952230675,100.0,0.012794024497791127,1.0000000000000004,simulated,simulated,simulated,4
13678,0,1,0,2,3,1,4,3,0,1.80710996726674e-05,1.3912052034749065,100.0,0.013893980935076178,1.0000000000000004,simulated,simulated,simulated,5
17468,0,1,0,2,2,2,3,4,0,1.807035756140607e-05,1.2913863168704625,100.0,0.012895792811142998,1.0,simulated,simulated,simulated,5
20359,0,1,1,1,2,3,4,3,5,1.8068614213717638e-05,1.3018543504454172,100.0,0.013000474890240234,1.0,simulated,simulated,simulated,3
11357,0,0,1,2,3,1,0,1,4,1.806772910750709e-05,1.0832178314749803,100.0,0.010814110585642077,1.0,simulated,simulated,simulated,5
14007,0,1,2,0,3,4,2,1,4,1.806772520551725e-05,1.19917280373166,100.0,0.011973660312110864,0.9999999999999994,simulated,simulated,simulated,4
14138,0,1,1,1,1,2,3,4,1,1.8065977398951105e-05,1.0956720045356612,100.0,0.01093865406795744,1.0000000000000007,simulated,simulated,simulated,6
9375,0,1,0,2,1,1,3,1,3,1.806385844771441e-05,1.231807403947934,100.0,0.012300010181031407,1.0,simulated,simulated,simulated,4
13652,0,0,1,2,3,3,1,4,1,1.8063825339753592e-05,1.238249035524879,100.0,0.012364426529908816,1.0,simulated,simulated,simulated,5
17624,0,1,2,3,1,1,1,4,3,1.8062165172860745e-05,1.3252464873855812,100.0,0.013234402708682732,1.0,simulated,simulated,simulated,4
17651,0,1,2,3,2,4,0,3,0,1.8061727466323063e-05,1.3316245683038972,100.0,0.013298183955572428,1.0000000000000009,simulated,simulated,simulated,4
13169,0,1,2,3,4,1,1,2,3,1.806144101146323e-05,1.4342462749366833,100.0,0.014324401308355151,1.0000000000000004,simulated,simulated,simulated,2
10802,0,1,2,3,2,2,3,1,2,1.8060772704941996e-05,1.327084005010895,100.0,0.013252779277403788,1.0,simulated,simulated,simulated,5
15906,0,1,2,1,3,3,0,4,0,1.806076341570595e-05,1.2134060226002006,100.0,0.01211599946258608,1.0,simulated,simulated,simulated,5
13842,0,0,1,2,3,0,4,3,2,1.8059542798987138e-05,1.2267297922698952,100.0,0.012249238379899744,1.0000000000000004,simulated,simulated,simulated,4
7568,0,1,2,3,1,1,1,2,2,1.8059156192462567e-05,1.2765109333760434,100.0,0.012747050177567752,1.0,simulated,simulated,simulated,5
12519,0,1,0,2,0,3,4,3,3,1.8058832041090156e-05,1.3048056910335248,100.0,0.013029998078293938,1.0000000000000004,simulated,simulated,simulated,5
14417,0,1,2,3,1,4,3,2,0,1.8058804299725395e-05,1.3605919758729523,100.0,0.013587860954429577,0.9999999999999996,simulated,simulated,simulated,4
13591,0,1,2,2,2,3,4,2,4,1.8056307551361783e-05,1.3224681160841016,100.0,0.013206624853289434,0.9999999999999991,simulated,simulated,simulated,5
3956,0,0,1,2,1,1,3,2,3,1.805614053718152e-05,1.153016868052122,100.0,0.01151211253998382,1.0,simulated,simulated,simulated,5
13321,0,1,2,0,3,4,1,3,3,1.8055755082846403e-05,1.1585270834434194,100.0,0.011567215079351127,1.0000000000000004,simulated,simulated,simulated,5
13379,0,1,2,1,3,1,0,4,2,1.8054983401460944e-05,1.1959782489277673,100.0,0.011941727505875991,1.0,simulated,simulated,simulated,4
14178,0,0,0,1,2,0,3,4,4,1.805476206673262e-05,1.0912774105591168,100.0,0.010894719343524215,1.0000000000000007,simulated,simulated,simulated,5
15049,0,1,2,0,3,3,1,3,4,1.805384813646782e-05,1.1316517652740017,100.0,0.01129846380460333,1.0000000000000004,simulated,simulated,simulated,5
8857,0,1,2,0,2,3,3,1,3,1.8053073160828603e-05,1.136205600814586,100.0,0.01134400293498481,1.0000000000000004,simulated,simulated,simulated,5
7854,0,1,2,3,1,2,2,1,2,1.8052620020414523e-05,1.3291858415394648,100.0,0.013273805795374015,0.9999999999999996,simulated,simulated,simulated,4
18382,0,0,1,1,2,2,3,4,5,1.8052310978955433e-05,1.2268993612913994,100.0,0.012250941301934819,1.0,simulated,simulated,simulated,4
6346,0,1,0,2,1,1,3,3,2,1.8051499825588735e-05,1.2530729626492114,100.0,0.012512678126666305,0.9999999999999996,simulated,simulated,simulated,5
1799,0,1,1,2,2,1,0,0,1,1.8051045250322417e-05,1.0460365446798445,100.0,0.010442314401547904,1.0,simulated,simulated,simulated,5
14639,0,1,2,3,3,3,1,0,4,1.8050647556666632e-05,1.2817589745650393,100.0,0.012799539098093506,1.0000000000000004,simulated,simulated,simulated,3
3530,0,1,1,0,0,1,2,0,3,1.804864112830984e-05,0.8508224196823728,100.0,0.008490175555695199,0.9999999999999992,simulated,simulated,simulated,5
20639,0,1,2,2,2,3,0,4,5,1.804776394287444e-05,1.2459172356355355,100.0,0.012441124592412261,1.0000000000000004,simulated,simulated,simulated,4
9294,0,1,2,3,3,0,0,1,1,1.8047743565396956e-05,1.1938727477277067,100.0,0.01192067973371145,1.000000000000001,simulated,simulated,simulated,5
9838,0,0,1,0,1,2,3,3,3,1.804768377111632e-05,0.8251764658386876,100.0,0.00823371697461554,1.0000000000000004,simulated,simulated,simulated,5
11189,0,0,1,2,3,4,3,3,1,1.8045317810910788e-05,1.2227762781240157,100.0,0.012209717463429026,1.0000000000000004,simulated,simulated,simulated,5
6510,0,1,2,3,1,2,3,0,2,1.804415046802177e-05,1.2786561669551002,100.0,0.012768517519082761,1.0000000000000004,simulated,simulated,simulated,4
12548,0,1,2,1,3,3,0,4,1,1.8044086385282654e-05,1.2163483298221267,100.0,0.012145439211835765,1.0,simulated,simulated,simulated,4
9878,0,1,2,3,1,3,0,1,3,1.8043553286384295e-05,1.2136740836394442,100.0,0.012118697283107837,1.0,simulated,simulated,simulated,5
7960,0,0,1,0,0,2,3,3,1,1.8043452401306226e-05,0.6905059081498364,100.0,0.006887015629096838,1.0,simulated,simulated,simulated,3
17157,0,1,2,3,3,0,2,4,2,1.8043436017078918e-05,1.3840372759297497,100.0,0.013822329323280197,1.0000000000000004,simulated,simulated,simulated,5
19718,0,0,1,2,3,4,3,5,0,1.804291033580263e-05,1.2757155635195805,100.0,0.012739112724859782,1.0,simulated,simulated,simulated,3
18027,0,1,2,3,4,0,2,5,3,1.8042494302594747e-05,1.5267308195676539,100.0,0.015249265701373724,1.0000000000000004,simulated,simulated,simulated,2
15767,0,1,0,2,3,2,4,4,2,1.804224580936875e-05,1.3935271869448793,100.0,0.013917229623639204,0.9999999999999991,simulated,simulated,simulated,4
20144,0,1,0,2,3,4,0,5,1,1.8042019381159236e-05,1.3174127231476427,100.0,0.013156085212095048,1.0,simulated,simulated,simulated,4
15334,0,1,2,3,2,1,1,2,4,1.8040589585321953e-05,1.3657787065911156,100.0,0.013639746476325614,1.0,simulated,simulated,simulated,3
17728,0,1,2,0,3,4,2,4,4,1.804019207107821e-05,1.2342090285572118,100.0,0.01232405009350082,1.0,simulated,simulated,simulated,5
15607,0,1,2,3,0,4,0,2,0,1.8039531729518998e-05,1.2458494808874667,100.0,0.012440455277144928,1.0,simulated,simulated,simulated,4
9011,0,0,1,2,1,2,3,3,2,1.8039174363826405e-05,1.1578052302844724,100.0,0.011560013128480677,1.0,simulated,simulated,simulated,4
17590,0,1,2,3,2,2,3,2,4,1.803907264630311e-05,1.3653085254553283,100.0,0.01363504618190676,1.0000000000000004,simulated,simulated,simulated,4
18192,0,1,2,3,4,0,3,5,3,1.8038238865702994e-05,1.4652519292334656,100.0,0.014634481053468732,1.0000000000000004,simulated,simulated,simulated,4
16804,0,1,2,3,1,4,3,0,1,1.8037713189533733e-05,1.3215984755116927,100.0,0.013197947041927173,1.0000000000000004,simulated,simulated,simulated,4
12052,0,1,2,2,1,3,4,3,0,1.803744142558905e-05,1.3911999403194797,100.0,0.013893961961768987,1.0000000000000004,simulated,simulated,simulated,3
13944,0,0,1,2,2,3,4,2,2,1.803741639894163e-05,1.1448969075470894,100.0,0.011430931659071733,1.0000000000000004,simulated,simulated,simulated,4
13420,0,1,2,3,0,1,1,4,1,1.8037229035261504e-05,1.2964015802865942,100.0,0.012945978573830461,1.0000000000000004,simulated,simulated,simulated,4
13809,0,1,1,2,3,0,3,3,4,1.8036571265866996e-05,1.356351481156043,100.0,0.013545478240294345,0.9999999999999996,simulated,simulated,simulated,5
1989,0,1,1,0,1,2,2,2,2,1.803604888028776e-05,0.9459138018433403,100.0,0.009441101969552895,1.0,simulated,simulated,simulated,5
15958,0,1,2,2,1,0,3,3,4,1.803595190441598e-05,1.323050094775596,100.0,0.013212464995851325,1.0,simulated,simulated,simulated,4
1973,0,1,1,0,1,0,2,2,0,1.8035238050106983e-05,0.8903892947729508,100.0,0.00888585770967918,1.0000000000000004,simulated,simulated,simulated,5
8186,0,1,2,0,1,3,3,2,1,1.8034972364411317e-05,1.1034679601324453,100.0,0.011016644628959823,1.0,simulated,simulated,simulated,3
17829,0,1,2,3,4,1,3,0,1,1.8034921898779643e-05,1.3893937820248536,100.0,0.013875902898349536,1.0000000000000004,simulated,simulated,simulated,3
7450,0,1,2,0,3,3,1,1,0,1.8034369560160357e-05,1.0580942096161425,100.0,0.010562907726601045,1.0,simulated,simulated,simulated,6
6150,0,1,2,3,3,0,1,1,2,1.803436164515837e-05,1.2556596826220365,100.0,0.012538562464574987,1.0000000000000004,simulated,simulated,simulated,4
14927,0,1,1,2,3,4,2,1,3,1.803398036059889e-05,1.350158220257304,100.0,0.01348354822221222,1.0000000000000004,simulated,simulated,simulated,5
15024,0,1,2,0,3,4,1,2,3,1.8033326249833337e-05,1.1624137459765322,100.0,0.011606104133515269,1.0000000000000004,simulated,simulated,simulated,3
11551,0,1,2,3,3,4,3,2,2,1.8033222841218333e-05,1.3468809884881172,100.0,0.013450776662039733,1.0000000000000004,simulated,simulated,simulated,6
11654,0,1,2,0,3,4,0,3,4,1.8032535987533294e-05,1.0873683075951157,100.0,0.010855650539963404,0.9999999999999994,simulated,simulated,simulated,3
8511,0,0,1,2,0,2,3,1,1,1.8032508454224327e-05,1.0480423020492886,100.0,0.010462390512038441,1.0,simulated,simulated,simulated,6
4716,0,1,2,3,2,3,0,1,0,1.8032107897969496e-05,1.2606632440564924,100.0,0.012588600332666735,1.0000000000000004,simulated,simulated,simulated,4
16992,0,1,2,0,3,4,2,2,0,1.803149961765449e-05,1.1728975054793513,100.0,0.01171094355517564,1.0,simulated,simulated,simulated,4
10561,0,1,2,0,3,2,0,1,3,1.8031251309169605e-05,1.0056939619080418,100.0,0.010038908367771028,0.9999999999999997,simulated,simulated,simulated,4
17366,0,1,2,2,3,3,0,4,4,1.8030840899907474e-05,1.334828802505756,100.0,0.013330257184157432,1.0000000000000004,simulated,simulated,simulated,4
13197,0,1,0,2,3,3,4,0,2,1.803048771242821e-05,1.3711419351328764,100.0,0.013693388863616117,1.0000000000000004,simulated,simulated,simulated,4
8960,0,1,2,3,1,0,0,2,1,1.802962309027656e-05,1.2218780820480617,100.0,0.012200751197390121,1.0,simulated,simulated,simulated,4
12829,0,1,1,2,1,3,2,4,2,1.8029320866919107e-05,1.2661106193463554,100.0,0.012643076872596415,1.0,simulated,simulated,simulated,6
16535,0,0,1,0,2,3,4,3,2,1.8028166268169166e-05,0.9428613100110174,100.0,0.009410584933841785,1.0000000000000002,simulated,simulated,simulated,4
16026,0,1,2,3,0,4,1,2,4,1.802755851199045e-05,1.342715494251953,100.0,0.01340912738400732,0.9999999999999996,simulated,simulated,simulated,3
15403,0,1,1,2,3,0,3,4,3,1.8024967207264098e-05,1.393369145658541,100.0,0.013915666489377927,1.0,simulated,simulated,simulated,4
15528,0,1,2,0,3,4,3,3,0,1.8024936402794012e-05,1.1709990455229924,100.0,0.01169196551882691,1.0000000000000004,simulated,simulated,simulated,5
12935,0,1,1,0,2,3,3,2,4,1.8024777983960405e-05,1.1465847594507772,100.0,0.011447822816523592,1.0,simulated,simulated,simulated,5
16676,0,1,2,3,4,1,4,3,2,1.802440559361962e-05,1.475216586668035,100.0,0.01473414146108651,1.0000000000000009,simulated,simulated,simulated,3
20233,0,0,1,2,3,4,2,5,1,1.8023690906865397e-05,1.239697234993522,100.0,0.012378948659028135,1.0000000000000004,simulated,simulated,simulated,5
15017,0,1,2,1,3,0,4,1,2,1.802344346568674e-05,1.2977967528380496,100.0,0.01295994408491459,1.0000000000000004,simulated,simulated,simulated,3
9283,0,1,1,2,1,3,0,3,2,1.8022891019153775e-05,1.1859539969254445,100.0,0.01184151707823507,1.0,simulated,simulated,simulated,5
12665,0,1,2,3,4,0,1,4,1,1.802259192063005e-05,1.419212590156258,100.0,0.01417410330964173,1.0,simulated,simulated,simulated,4
17720,0,1,2,3,3,4,1,3,4,1.802206470435941e-05,1.3543073090249103,100.0,0.013525051025544523,1.0,simulated,simulated,simulated,4
11909,0,1,1,2,3,0,0,3,4,1.8019428709603602e-05,1.2649948813663934,100.0,0.01263192938495411,1.0,simulated,simulated,simulated,5
15007,0,1,2,2,3,2,4,0,1,1.8016920868113573e-05,1.3909374332269384,100.0,0.01389135741140105,1.0,simulated,simulated,simulated,4
16501,0,0,1,2,2,2,3,2,4,1.8014974325630817e-05,1.1041313717168832,100.0,0.011023298742842982,1.0,simulated,simulated,simulated,5
20041,0,1,1,2,3,0,2,4,5,1.801494436204365e-05,1.3732724380255497,100.0,0.013714709435893233,1.0,simulated,simulated,simulated,4
13247,0,1,2,3,2,4,2,1,2,1.80138493084403e-05,1.4118572336606843,100.0,0.014100558487298182,1.0,simulated,simulated,simulated,4
20282,0,1,2,0,3,4,2,3,5,1.8013712066444754e-05,1.2404808363944495,100.0,0.01238679465187783,1.0,simulated,simulated,simulated,4
